employee_id,age,years_at_company,monthly_income,salary_hike_percent,distance_from_home_km,training_hours_year,projects_completed,average_weekly_hours,overtime_hours,manager_rating,employee_rating,promotion_wait_years,absent_days,sick_days,travel_days_month,department,job_role,education_level,gender,marital_status,shift,work_location,manager_style,received_bonus,recent_promotion,career_change_requested,mentor_assigned,has_stock_options,uses_company_transport,left_company
4521,41,10,87529.0,2,47,47.0,10,58,18,3,1,4,7,8,0,Legal,Manager,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,1,1,0,0
4522,38,9,67762.0,16,20,49.0,2,41,1,1,5,1,10,4,12,Marketing,Associate,Master,Female,Single,Flexible,Hybrid,Hands-off,0,0,0,0,0,1,0
4523,25,1,46629.0,15,7,19.0,3,68,28,3,1,4,20,1,3,Engineering,Manager,Bachelor,Male,Divorced,Day,Office,Balanced,0,0,0,1,1,0,0
4524,44,4,46661.0,16,10,40.0,5,39,0,4,2,4,17,1,5,Finance,Executive,Bachelor,Male,Married,Flexible,Hybrid,Micromanager,1,0,0,1,1,0,0
4525,26,13,81205.0,12,52,14.0,13,47,7,5,4,4,10,8,8,Legal,Associate,Master,Male,Married,Flexible,Office,Balanced,0,0,0,1,0,0,0
4526,52,18,108524.0,19,28,39.0,4,59,19,5,2,4,13,5,8,Engineering,Executive,Bachelor,Male,Married,Day,Hybrid,Micromanager,0,0,1,0,0,0,0
4527,27,0,30274.0,1,45,46.0,7,67,27,2,4,2,3,9,4,Operations,Manager,Bachelor,Male,Single,Day,Remote,Supportive,1,0,0,0,1,0,1
4528,38,19,76882.0,3,5,5.0,3,31,0,1,4,7,20,10,3,Engineering,Lead,Bachelor,Male,Married,Day,Office,Balanced,0,0,0,1,1,0,0
4529,54,1,50092.0,13,1,14.0,1,69,29,2,1,5,20,7,13,Operations,Engineer,High School,Male,Divorced,Day,Office,Balanced,0,0,0,0,1,1,1
4530,54,19,87225.0,14,5,26.0,7,47,7,4,4,0,2,5,3,Sales,Manager,Bachelor,Male,Married,Day,Hybrid,Micromanager,1,0,0,1,1,0,0
4531,53,9,67768.0,18,26,15.0,14,57,17,2,4,4,20,3,15,Marketing,Analyst,Bachelor,Male,Married,Night,Office,Micromanager,1,0,0,0,0,0,0
4532,23,20,93029.0,5,42,7.0,1,30,0,2,4,2,0,1,6,Research,Analyst,Bachelor,Female,Divorced,Flexible,Office,Supportive,0,0,0,0,1,1,0
4533,56,10,92765.0,10,36,23.0,10,36,0,5,2,4,3,6,15,Finance,Manager,Bachelor,Male,Single,Flexible,Office,Hands-off,0,0,0,0,0,1,0
4534,46,15,84533.0,20,47,57.0,4,58,18,3,4,7,18,9,10,Sales,Lead,PhD,Female,Divorced,Day,Office,Balanced,0,1,0,1,0,0,0
4535,37,11,76003.0,8,40,5.0,5,63,23,1,2,6,7,2,3,Marketing,Manager,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,0,0,0,1,1,0
4536,55,5,54740.0,9,10,1.0,8,32,0,4,5,4,20,0,12,Sales,Executive,Bachelor,Female,Married,Day,Hybrid,Balanced,0,0,0,0,0,0,0
4537,47,8,294165.0,8,38,59.0,8,34,0,3,1,0,18,7,15,Sales,Analyst,Bachelor,Male,Single,Day,Remote,Balanced,0,0,0,1,0,0,0
4538,40,16,,3,11,12.0,6,31,0,1,1,3,13,7,2,Sales,Analyst,High School,Male,Married,Flexible,Hybrid,Supportive,0,0,0,0,0,0,0
4539,40,5,50990.0,14,5,7.0,3,44,4,5,4,5,19,9,10,Research,Engineer,Bachelor,Male,Married,Day,Office,Balanced,1,0,1,0,0,1,1
4540,34,12,55046.0,7,31,68.0,15,41,1,4,5,5,19,7,15,Sales,Manager,Bachelor,Male,Single,Day,Hybrid,Balanced,1,0,0,0,1,0,1
4541,40,9,49915.0,2,60,40.0,8,60,20,5,3,4,9,7,11,Engineering,Executive,Bachelor,Male,Single,Night,Office,Balanced,0,0,0,0,1,0,0
4542,39,19,115961.0,19,10,0.0,14,61,21,3,5,1,3,8,9,Engineering,Executive,PhD,Female,Single,Flexible,Office,Balanced,0,0,0,0,1,1,0
4543,42,0,37164.0,3,40,6.0,13,49,9,1,1,6,18,5,6,Marketing,Lead,Bachelor,Female,Married,Day,Office,Micromanager,1,0,0,0,1,0,0
4544,31,18,97194.0,17,15,2.0,2,67,27,2,5,3,1,9,2,Legal,Executive,Bachelor,Female,Single,Day,Office,Supportive,0,0,0,0,1,0,0
4545,58,16,,2,42,74.0,3,47,7,1,4,2,14,4,6,Marketing,Manager,Bachelor,Female,Divorced,Day,Hybrid,Supportive,0,0,0,1,0,0,0
4546,28,2,56390.0,20,38,54.0,6,65,25,3,1,4,5,9,15,HR,Manager,Master,Female,Divorced,Day,Hybrid,Balanced,0,0,0,1,0,0,0
4547,54,16,76420.0,5,55,44.0,2,30,0,2,3,7,9,3,3,Engineering,Executive,Bachelor,Female,Married,Day,Remote,Supportive,0,0,1,1,1,0,0
4548,60,11,53396.0,20,32,29.0,4,55,15,5,1,4,7,7,9,Engineering,Engineer,High School,Other,Divorced,Night,Office,Hands-off,1,0,0,1,0,0,0
4549,35,20,98403.0,6,47,52.0,9,36,0,5,3,5,13,10,9,Operations,Lead,Bachelor,Female,Divorced,Night,Office,Balanced,1,0,0,0,0,0,0
4550,27,8,48252.0,0,3,8.0,11,61,21,5,1,1,17,1,4,HR,Engineer,Bachelor,Female,Single,Day,Office,Balanced,1,0,0,1,0,0,0
4551,53,5,61041.0,9,19,62.0,1,33,0,3,1,6,2,1,11,HR,Executive,Bachelor,Female,Married,Night,Office,Supportive,0,0,0,0,1,1,1
4552,60,11,,7,29,12.0,12,45,5,2,3,5,14,5,7,Sales,Lead,Bachelor,Male,Married,Day,Office,Balanced,1,0,0,0,0,0,0
4553,28,3,40328.0,20,16,60.0,1,34,0,5,4,3,20,0,14,,Engineer,High School,Female,Married,Day,Hybrid,Micromanager,1,0,0,0,0,0,0
4554,54,0,26926.0,2,5,52.0,5,41,1,2,3,5,19,10,7,Engineering,Lead,High School,Male,Single,Day,Office,Supportive,1,0,0,0,0,0,0
4555,39,6,78233.0,15,46,28.0,11,42,2,2,1,4,19,3,10,Engineering,Manager,Bachelor,Male,Single,Day,Office,Balanced,1,1,0,1,0,0,0
4556,29,19,109497.0,20,13,41.0,9,39,0,1,5,4,12,0,12,HR,Associate,Master,Male,Divorced,Day,Office,Micromanager,0,0,0,1,0,0,0
4557,45,4,43598.0,14,16,78.0,13,54,14,5,1,5,2,5,0,Operations,Associate,Master,Female,Married,Flexible,Hybrid,Balanced,0,0,0,1,1,0,0
4558,30,12,78491.0,20,29,76.0,15,49,9,2,4,3,17,8,4,,Associate,Master,Female,Married,Day,Office,Supportive,0,0,0,0,0,0,0
4559,46,2,45319.0,14,55,32.0,6,43,3,2,2,3,15,0,7,HR,Executive,Master,Male,Single,Flexible,Hybrid,Supportive,0,0,0,1,0,0,0
4560,49,18,84823.0,11,36,57.0,5,52,12,1,4,7,14,6,14,HR,Manager,High School,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,1
4561,57,9,77267.0,9,24,67.0,5,54,14,1,4,2,1,2,13,Engineering,Analyst,Bachelor,Male,Single,Night,Office,Supportive,0,0,0,0,1,0,0
4562,26,2,57826.0,0,40,39.0,13,54,14,1,1,6,6,2,5,Marketing,Associate,Bachelor,Female,Single,Day,Office,Supportive,1,0,0,1,0,0,0
4563,57,3,56585.0,10,56,,1,43,3,5,4,3,2,5,3,Operations,Lead,Master,Male,Single,Day,Office,Micromanager,0,0,0,1,0,0,0
4564,51,11,88802.0,17,56,3.0,3,63,23,1,4,4,0,9,1,Research,Lead,Master,Female,Divorced,Day,Office,Hands-off,0,0,0,1,0,0,0
4565,28,19,96430.0,10,53,39.0,5,61,21,2,4,5,11,2,13,Legal,Manager,PhD,Female,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,1,0
4566,51,18,110434.0,6,57,12.0,10,55,15,3,2,2,4,2,1,Sales,Analyst,Master,Female,Divorced,Night,Office,Hands-off,1,0,0,0,0,0,0
4567,58,2,48119.0,13,57,42.0,4,32,0,1,2,0,17,0,0,Engineering,Lead,Bachelor,Female,Divorced,Flexible,Hybrid,Balanced,1,0,0,0,1,0,0
4568,40,20,100785.0,8,38,56.0,1,66,26,2,4,7,8,0,8,,Analyst,Bachelor,Female,Divorced,Day,Remote,,0,1,0,0,1,0,0
4569,24,18,72737.0,10,32,31.0,10,63,23,4,3,0,4,7,0,Operations,Associate,High School,Female,Divorced,Day,Office,Micromanager,1,0,0,1,0,0,0
4570,41,6,29825.0,14,5,5.0,5,30,0,5,2,7,2,3,9,Engineering,Associate,Bachelor,Female,Divorced,Day,Remote,Balanced,1,0,0,0,0,0,0
4571,26,15,83847.0,0,15,19.0,4,57,17,2,3,2,4,2,13,Sales,Associate,Bachelor,Male,Single,Night,Office,Balanced,1,0,0,1,0,0,0
4572,59,20,96147.0,12,33,40.0,2,60,20,1,5,6,5,7,6,Engineering,Associate,Bachelor,Male,Married,Night,Remote,Balanced,0,0,0,0,0,0,1
4573,50,11,74451.0,12,28,40.0,6,43,3,3,3,4,0,5,3,Engineering,Engineer,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,0,1,0,0
4574,52,9,72070.0,5,35,11.0,14,37,0,3,3,1,6,9,15,HR,Engineer,High School,Male,Married,Night,Remote,Balanced,0,1,0,1,0,1,0
4575,38,12,71827.0,8,2,56.0,14,35,0,3,2,3,2,8,13,Finance,Manager,Bachelor,Female,Married,Night,Hybrid,Supportive,1,0,0,1,0,0,0
4576,50,10,80505.0,16,41,79.0,13,68,28,2,1,5,16,9,7,Research,Analyst,Bachelor,Female,Divorced,Flexible,Office,Supportive,1,0,0,1,0,0,0
4577,38,6,51441.0,15,39,29.0,13,40,0,3,1,7,18,1,14,Operations,Lead,Bachelor,Female,Divorced,Day,Hybrid,Supportive,1,0,1,0,1,1,1
4578,48,2,44869.0,12,1,28.0,13,63,23,1,4,4,9,10,15,Engineering,Associate,Bachelor,Male,Married,Night,Office,Balanced,1,0,0,0,0,1,1
4579,44,15,74511.0,13,21,10.0,14,62,22,1,4,2,7,7,5,Sales,Manager,Bachelor,Other,Single,Day,Office,Balanced,1,0,0,0,0,0,0
4580,35,6,41794.0,2,21,68.0,2,60,20,5,2,6,12,4,3,Sales,Analyst,High School,Male,Married,Day,Remote,Supportive,0,0,0,0,1,1,0
4581,27,12,80510.0,19,33,,8,48,8,4,1,6,2,4,2,Engineering,Manager,PhD,Male,Married,Day,Hybrid,Balanced,0,1,0,0,0,0,0
4582,51,0,41087.0,8,38,43.0,10,42,2,2,3,4,5,0,15,Sales,Engineer,High School,Female,Divorced,Day,Remote,Balanced,1,0,0,1,1,0,0
4583,30,9,66857.0,3,30,59.0,5,36,0,5,1,3,6,2,10,Engineering,Executive,Bachelor,Male,Married,Night,Hybrid,Balanced,0,0,1,0,0,0,0
4584,29,13,81029.0,4,21,59.0,5,37,0,3,1,5,6,8,3,Finance,Lead,Bachelor,Male,Married,Flexible,Remote,Balanced,0,0,0,0,1,0,0
4585,25,7,67413.0,20,60,,15,35,0,2,1,1,19,5,7,Research,Lead,Bachelor,Female,Divorced,Day,Hybrid,Supportive,0,0,0,0,1,0,0
4586,22,5,61810.0,15,53,,7,64,24,3,4,2,7,2,13,Engineering,Associate,Bachelor,Female,Married,Day,Hybrid,Balanced,0,0,0,1,1,0,0
4587,54,15,63928.0,11,26,72.0,14,59,19,5,3,2,11,3,2,Finance,Manager,Master,Male,Married,Day,Office,Supportive,0,0,0,0,0,0,0
4588,39,2,77354.0,3,42,67.0,15,59,19,5,4,0,0,7,5,Finance,Associate,Master,Female,Divorced,Flexible,Remote,Micromanager,1,0,0,0,1,0,1
4589,35,20,80534.0,0,28,7.0,6,38,0,4,1,1,12,4,4,Finance,Executive,Bachelor,Male,Married,Day,Hybrid,Balanced,1,0,0,1,0,1,0
4590,33,10,86016.0,20,11,,12,68,28,3,5,6,5,8,14,HR,Lead,High School,Female,Married,Night,Office,Balanced,1,0,0,0,1,1,0
4591,26,15,90852.0,3,2,10.0,2,69,29,5,2,7,12,7,1,Research,Lead,Bachelor,Female,Divorced,Night,Hybrid,Hands-off,0,0,0,0,0,1,0
4592,31,18,105312.0,11,13,,4,58,18,4,5,0,3,3,3,Engineering,Engineer,Bachelor,Female,Married,Day,Office,Balanced,1,0,0,0,0,0,0
4593,48,12,77407.0,19,15,52.0,9,39,0,5,4,3,13,0,8,Engineering,Lead,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,0,0,0,0
4594,24,15,69299.0,8,8,30.0,1,31,0,5,4,0,5,0,9,Finance,Manager,High School,Male,Single,Night,Office,Balanced,0,0,0,0,1,0,1
4595,50,3,50149.0,1,40,72.0,13,65,25,5,3,4,4,3,14,,Associate,Master,Female,Single,Night,Office,Hands-off,0,0,0,0,1,1,0
4596,53,9,,8,20,24.0,5,51,11,3,1,4,15,1,4,Engineering,Manager,Master,Female,Single,Day,Office,Supportive,0,0,0,1,1,1,0
4597,30,12,57523.0,15,11,12.0,11,38,0,1,1,0,20,4,0,Engineering,Engineer,High School,Other,Single,Day,Office,Micromanager,0,1,0,0,1,1,0
4598,46,6,60134.0,19,48,41.0,5,35,0,3,5,7,10,1,10,Research,Analyst,Bachelor,Female,Single,Night,Office,Micromanager,0,0,0,0,0,0,0
4599,30,2,31884.0,6,48,69.0,6,39,0,2,4,2,18,10,10,Sales,Engineer,Master,Male,Divorced,Day,Remote,Balanced,0,0,0,0,1,0,0
4600,36,8,73370.0,20,52,43.0,12,43,3,2,5,0,18,7,2,HR,Manager,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,1,0,0,0,0,0,0
4601,26,1,37442.0,15,41,41.0,6,59,19,2,4,3,18,5,15,Finance,Engineer,High School,Male,Married,Day,Hybrid,Supportive,0,0,0,0,0,1,0
4602,38,3,79917.0,3,56,79.0,5,56,16,5,5,7,12,2,3,Engineering,Analyst,Bachelor,Female,Divorced,Day,Office,Micromanager,1,0,0,0,1,0,0
4603,22,18,97627.0,1,56,19.0,1,67,27,5,2,3,9,4,11,Engineering,Associate,Master,Female,Married,Day,Hybrid,Hands-off,0,0,0,1,0,0,0
4604,23,5,60917.0,19,11,,2,37,0,3,2,4,7,8,5,Sales,Manager,Bachelor,Male,Married,Flexible,Remote,,0,0,0,0,0,0,0
4605,54,20,114231.0,11,21,37.0,7,36,0,3,1,0,4,7,4,Sales,Executive,Master,Female,Single,Night,Office,Balanced,0,0,0,0,1,0,0
4606,35,18,,20,56,,7,39,0,5,2,7,20,1,14,Sales,Analyst,PhD,Female,Single,Day,Hybrid,Balanced,1,0,0,0,0,1,0
4607,49,12,74810.0,16,29,19.0,14,61,21,2,5,2,10,6,5,Engineering,Executive,High School,Male,Married,Day,Office,Hands-off,1,0,0,0,1,1,0
4608,31,1,43331.0,1,37,36.0,9,55,15,3,3,2,20,0,9,Engineering,Associate,Master,Male,Divorced,Flexible,Office,Hands-off,1,0,0,0,0,0,0
4609,22,9,78746.0,11,30,69.0,1,35,0,4,2,1,0,3,15,Engineering,Lead,Bachelor,Male,Married,Day,Hybrid,Supportive,1,1,0,0,1,0,0
4610,39,14,71528.0,3,11,50.0,4,49,9,2,5,7,3,0,14,,Manager,Master,Female,Single,Day,Hybrid,Micromanager,1,0,0,0,0,0,0
4611,52,18,,16,13,29.0,10,30,0,2,5,5,5,2,4,Engineering,Lead,Master,Male,Divorced,Night,Hybrid,Micromanager,0,1,0,1,0,0,0
4612,39,2,31496.0,1,49,70.0,13,43,3,2,5,3,19,5,4,Finance,Engineer,Bachelor,Female,Divorced,Day,Hybrid,,0,0,0,1,0,0,1
4613,46,6,65972.0,1,54,15.0,1,49,9,3,1,6,1,4,6,Engineering,Associate,High School,Male,Divorced,Day,Remote,Balanced,0,1,0,1,1,0,0
4614,34,5,56013.0,3,50,73.0,3,43,3,1,2,1,16,7,0,Sales,Analyst,High School,Female,Married,Day,Office,Balanced,0,0,0,1,1,0,0
4615,32,17,75466.0,5,53,69.0,13,36,0,4,3,7,11,2,1,Sales,Manager,Master,Male,Divorced,Night,Hybrid,Balanced,0,0,1,0,0,1,1
4616,26,9,63407.0,10,45,27.0,15,65,25,1,3,2,3,5,15,HR,Engineer,High School,Male,Single,Day,Hybrid,Hands-off,0,0,0,1,1,0,0
4617,60,13,68238.0,19,41,20.0,2,56,16,5,3,4,5,1,8,Marketing,Executive,High School,Female,Single,Night,Office,Micromanager,0,0,0,0,0,0,0
4618,59,12,97369.0,4,29,59.0,6,35,0,3,3,7,14,6,14,Finance,Manager,Bachelor,Female,Married,Flexible,Office,Balanced,0,0,0,0,0,1,0
4619,59,5,53976.0,13,46,78.0,10,47,7,2,3,1,2,10,10,Engineering,Lead,Master,Female,Divorced,Day,Office,Supportive,0,0,0,0,0,0,0
4620,59,10,88504.0,10,11,54.0,11,34,0,1,3,2,10,1,1,Finance,Lead,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,0,0,1,0
4621,29,18,87799.0,2,34,47.0,15,35,0,1,5,5,13,4,15,Finance,Engineer,High School,Male,Divorced,Day,Office,Micromanager,1,0,0,1,0,0,0
4622,30,9,64906.0,18,39,21.0,6,62,22,1,5,2,4,0,9,,Manager,Bachelor,Male,Single,Day,Office,Balanced,1,0,0,0,0,0,1
4623,52,12,60831.0,4,54,6.0,4,57,17,4,4,7,17,10,11,Engineering,Engineer,Bachelor,Female,Single,Day,Office,Micromanager,1,0,0,0,1,1,0
4624,36,11,60963.0,13,3,15.0,7,56,16,1,1,0,8,3,5,Engineering,Executive,Master,Female,Single,Night,Office,Supportive,0,0,0,0,0,0,0
4625,50,5,60343.0,11,2,16.0,13,51,11,1,3,4,8,1,4,Engineering,Executive,Bachelor,Female,Married,Night,Remote,Balanced,0,0,0,0,0,0,0
4626,28,6,56695.0,3,21,18.0,7,31,0,1,4,7,9,2,6,HR,Executive,Master,Male,Single,Flexible,Remote,Balanced,1,0,0,0,1,0,1
4627,27,11,88212.0,14,56,71.0,6,37,0,1,1,6,11,2,10,Legal,Executive,Bachelor,Male,Married,Day,Office,Hands-off,0,0,0,0,1,0,0
4628,60,15,91531.0,4,6,58.0,7,70,30,5,4,6,14,1,4,Engineering,Manager,Master,Male,Married,Day,Hybrid,Supportive,0,0,0,1,0,0,0
4629,36,9,57890.0,0,22,16.0,12,42,2,3,4,2,12,2,11,HR,Engineer,Bachelor,Female,Married,Night,Office,,1,0,0,1,0,0,0
4630,35,18,80823.0,18,15,72.0,13,35,0,2,1,7,10,1,6,Marketing,Engineer,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4631,56,4,39256.0,14,20,26.0,15,64,24,4,2,2,9,9,12,Sales,Manager,Bachelor,Male,Divorced,Day,Remote,Micromanager,1,0,0,0,1,0,0
4632,37,13,,12,31,63.0,13,37,0,1,2,1,15,5,5,Sales,Manager,High School,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,0,1
4633,22,4,61491.0,0,58,4.0,3,69,29,3,1,6,3,0,11,Engineering,Manager,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,1,0
4634,59,2,28945.0,5,55,26.0,4,49,9,1,4,3,6,6,0,Legal,Associate,Bachelor,Other,Single,Day,Office,Balanced,0,0,0,0,0,0,0
4635,35,9,67738.0,3,38,54.0,4,38,0,3,5,1,18,0,10,Engineering,Analyst,Bachelor,Female,Married,Flexible,Hybrid,Hands-off,1,1,0,0,1,0,0
4636,25,10,78347.0,11,19,2.0,14,63,23,2,5,5,17,1,13,Engineering,Lead,PhD,Female,Single,Day,Hybrid,Balanced,0,1,0,1,0,0,1
4637,57,19,101202.0,12,3,43.0,14,31,0,1,3,3,3,4,3,Sales,Lead,High School,Female,Divorced,Day,Office,Supportive,0,0,0,0,0,0,0
4638,59,4,71984.0,1,42,41.0,6,57,17,3,4,6,18,5,7,Finance,Analyst,High School,Female,Single,Day,Remote,Supportive,0,1,0,1,0,0,0
4639,22,16,356390.0,17,34,71.0,3,32,0,5,3,2,19,10,6,,Engineer,Master,Female,Divorced,Flexible,Hybrid,Hands-off,0,0,0,1,1,1,0
4640,47,12,,7,54,39.0,15,33,0,2,3,4,16,5,12,Operations,Associate,PhD,Female,Divorced,Day,Remote,Micromanager,1,0,0,1,1,0,0
4641,44,18,75343.0,7,8,4.0,11,38,0,2,2,4,19,3,5,Engineering,Manager,Bachelor,Male,Divorced,Day,Office,Balanced,0,0,0,1,1,1,0
4642,25,9,46727.0,19,13,22.0,3,40,0,2,4,1,20,1,4,,Analyst,PhD,Female,Divorced,Flexible,Hybrid,Balanced,0,0,0,1,0,0,0
4643,22,6,44823.0,12,26,13.0,3,70,30,5,1,3,13,9,12,Sales,Lead,Bachelor,Female,Single,Day,Hybrid,Hands-off,0,0,0,0,1,0,0
4644,41,11,117053.0,13,30,45.0,11,31,0,5,1,2,4,8,14,Engineering,Associate,Bachelor,Female,Single,Day,Office,Balanced,1,0,0,0,0,1,0
4645,38,10,61708.0,14,15,1.0,6,37,0,2,2,3,19,10,5,Engineering,Associate,Bachelor,Male,Single,Day,Office,Balanced,0,1,0,0,1,0,0
4646,30,14,57722.0,17,58,3.0,6,61,21,4,4,0,0,8,6,Operations,Analyst,Bachelor,Male,Married,Day,Hybrid,Balanced,1,0,0,0,0,0,1
4647,29,3,63639.0,9,18,68.0,8,51,11,4,2,6,13,9,2,HR,Lead,Bachelor,Male,Married,Day,Hybrid,Supportive,1,0,0,1,0,0,0
4648,50,3,60721.0,10,59,4.0,5,31,0,5,2,2,2,3,5,Finance,Executive,Bachelor,Female,Single,Night,Office,Balanced,0,0,0,0,0,1,0
4649,26,12,106864.0,16,39,,10,38,0,5,1,5,8,10,0,Finance,Manager,Bachelor,Female,Divorced,Day,Hybrid,Supportive,0,1,0,0,1,0,0
4650,58,3,67379.0,4,34,5.0,3,31,0,5,4,0,19,0,6,Marketing,Engineer,Bachelor,Male,Single,Day,Office,Hands-off,1,0,0,0,0,0,0
4651,47,15,81798.0,11,16,,7,31,0,5,4,6,11,2,4,Sales,Engineer,Bachelor,Male,Divorced,Day,Office,Hands-off,1,0,0,0,1,0,0
4652,55,11,66413.0,9,21,63.0,12,33,0,2,3,0,9,9,11,Legal,Engineer,PhD,Female,Married,Flexible,Office,Balanced,1,0,0,0,1,0,0
4653,52,19,83001.0,8,11,13.0,5,70,30,1,3,2,3,4,6,Engineering,Manager,Bachelor,Female,Divorced,Day,Office,Micromanager,0,0,0,0,0,1,0
4654,49,15,,12,45,61.0,1,32,0,1,5,0,10,9,12,Sales,Executive,Master,Male,Married,Night,Hybrid,Supportive,1,0,0,0,1,0,0
4655,23,10,57539.0,4,22,3.0,8,33,0,5,2,4,4,0,2,,Engineer,Master,Male,Married,Day,Office,Micromanager,1,0,1,1,1,0,0
4656,21,10,65803.0,8,49,67.0,6,70,30,4,4,3,18,8,10,HR,Lead,Bachelor,Male,Divorced,Flexible,Office,Micromanager,0,0,0,0,0,0,0
4657,21,14,97176.0,8,49,,12,43,3,1,4,2,5,10,11,Engineering,Manager,PhD,Female,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4658,32,15,77473.0,14,21,36.0,3,59,19,4,1,6,7,3,10,Operations,Lead,Bachelor,Female,Divorced,Day,Remote,Supportive,1,0,0,1,0,0,0
4659,25,15,101440.0,7,4,68.0,4,59,19,2,4,6,13,7,8,Legal,Associate,Bachelor,Male,Divorced,Day,Office,Balanced,1,0,0,1,0,0,1
4660,49,1,46450.0,13,6,74.0,9,30,0,2,3,1,12,10,4,Legal,Associate,PhD,Female,Single,Day,Hybrid,Balanced,0,0,0,0,0,0,0
4661,53,3,44094.0,11,57,10.0,5,51,11,1,1,0,20,10,5,Engineering,Manager,Bachelor,Female,Married,Day,Remote,Supportive,0,0,0,1,0,0,0
4662,47,6,49497.0,8,54,3.0,9,39,0,4,4,4,8,7,0,Sales,Manager,Master,Male,Divorced,Day,Remote,Micromanager,1,0,0,0,1,0,0
4663,43,1,41195.0,16,43,10.0,7,69,29,1,5,5,6,4,1,Sales,Associate,Bachelor,Female,Married,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4664,28,20,105138.0,11,51,39.0,15,33,0,2,2,0,15,3,15,HR,Executive,Bachelor,Female,Single,Day,Hybrid,Hands-off,0,1,0,1,0,0,0
4665,37,15,80416.0,18,50,32.0,2,64,24,5,2,5,12,2,2,Finance,Associate,Master,Male,Married,Day,Office,Micromanager,0,0,0,1,0,0,1
4666,22,15,69201.0,14,58,11.0,4,36,0,3,3,3,16,9,12,Marketing,Analyst,Bachelor,Female,Married,Day,Remote,Hands-off,0,0,0,1,1,0,0
4667,24,14,71808.0,0,47,55.0,3,45,5,4,2,3,19,0,4,Operations,Manager,High School,Female,Single,Day,Hybrid,Supportive,1,0,0,0,1,1,0
4668,56,18,87128.0,19,32,21.0,11,43,3,4,3,4,16,6,9,Engineering,Associate,High School,Female,Married,Day,Remote,Supportive,0,0,0,1,0,0,0
4669,28,2,40802.0,4,40,47.0,8,47,7,4,4,7,1,7,9,Sales,Engineer,High School,Male,Single,Day,Hybrid,Micromanager,0,0,0,1,1,0,1
4670,30,9,76503.0,2,25,15.0,4,67,27,1,4,3,6,2,11,Operations,Analyst,Master,Male,Divorced,Day,Hybrid,Balanced,0,0,0,0,0,0,0
4671,59,16,73962.0,7,50,58.0,4,33,0,5,4,1,9,7,0,Engineering,Associate,Bachelor,Male,Single,Day,Hybrid,Micromanager,0,0,0,0,1,0,0
4672,28,7,83596.0,9,39,58.0,2,70,30,1,3,4,8,1,8,HR,Manager,Master,Female,Married,Day,Office,,0,0,0,1,0,0,0
4673,29,14,65374.0,15,8,12.0,13,60,20,1,5,4,20,6,0,Research,Analyst,Master,Female,Single,Flexible,Office,Hands-off,1,0,0,0,0,0,0
4674,55,9,67093.0,6,11,32.0,1,39,0,4,4,2,16,7,3,Engineering,Manager,Bachelor,Female,Married,Day,Hybrid,Supportive,1,0,0,0,0,0,1
4675,33,1,60926.0,12,6,16.0,3,70,30,3,1,0,9,7,11,HR,Engineer,Master,Female,Married,Night,Hybrid,,0,0,0,1,1,1,0
4676,42,17,75929.0,9,56,23.0,11,30,0,4,2,3,7,4,0,Sales,Executive,Master,Female,Divorced,Day,Remote,,0,0,0,0,1,0,1
4677,35,15,82344.0,0,28,65.0,9,43,3,3,3,5,7,7,9,Sales,Analyst,Bachelor,Female,Married,Day,Remote,Hands-off,1,0,0,1,0,0,1
4678,48,6,50401.0,14,11,8.0,14,49,9,5,5,0,20,9,6,Marketing,Manager,High School,Female,Single,Day,Hybrid,Balanced,1,0,0,1,0,0,0
4679,59,19,83875.0,20,41,68.0,10,56,16,2,3,4,4,1,8,Finance,Manager,Bachelor,Female,Single,Day,Hybrid,Balanced,0,0,0,1,0,0,0
4680,54,17,82396.0,13,34,63.0,5,43,3,5,3,0,16,4,7,Research,Lead,Bachelor,Female,Divorced,Flexible,Hybrid,Micromanager,0,1,0,0,0,0,1
4681,48,17,69494.0,13,10,6.0,12,64,24,1,4,7,17,6,1,Engineering,Analyst,High School,Female,Divorced,Night,Hybrid,,0,0,0,0,0,1,1
4682,41,17,87218.0,7,20,,14,49,9,3,1,5,11,0,0,Research,Associate,Bachelor,Female,Divorced,Day,Office,Supportive,0,0,0,1,0,0,0
4683,59,4,40937.0,20,2,38.0,8,60,20,5,2,7,15,6,3,Engineering,Engineer,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,1,1,1,0
4684,34,3,43185.0,7,43,71.0,9,62,22,3,5,3,15,6,12,Engineering,Manager,Bachelor,Female,Married,Day,Hybrid,Supportive,1,0,0,0,0,0,0
